,test_ARI,train_ARI,loglike,RMSE_test,RMSE_train,test_ARI_std,train_ARI_std,loglike_std,RMSE_test_std,RMSE_train_std,method,missing_rate,Unnamed: 0
27,0.164361654715207,0.1691048022159224,-6.561496386404824,0.4834999323092399,0.4828554464175652,0.0213591390309076,0.0167924591878578,3.351285350216568e-05,1.3062517237724114e-05,0.0,EM+mean,0.2,15.0
28,0.176213840565988,0.1141055892736968,-96.88029426518924,0.6755310923210858,0.4828554464175652,0.0,0.0,0.0,0.0,0.0,Gibbs+mean,0.2,16.0
29,0.3232993212140476,0.2784425580281764,-6.415618654029568,0.4403705645473269,0.4828554464175652,0.0193629945621725,0.0256346615280201,0.0002336486358167,0.0001500717561676,0.0,VBEM+mean,0.2,17.0
30,0.1629122664719549,0.1495426142759476,-6.1028681245386815,0.4900523626403323,0.6246532068637638,0.0242126238689683,0.0212021929392495,9.917600524655083e-05,3.307508779285079e-05,0.0,EM+median,0.2,18.0
31,0.5035081575944805,0.4438509567291848,-54.78474656456783,0.6656442831826924,0.6246532068637638,0.0,0.0,0.0,0.0,0.0,Gibbs+median,0.2,19.0
32,0.4913695805255854,0.4274987145315269,-5.70049058265824,0.4329223745065347,0.6246532068637638,0.035145660895922,0.0200847648544641,0.0054432218922878,0.0013414751966283,0.0,VBEM+median,0.2,20.0
33,0.1590128761066417,0.1531851229474378,-6.102924635078593,0.4900701624912128,0.6246532068637638,0.0245717572358201,0.0158228870246427,4.379066506470032e-05,1.571644562254248e-05,0.0,EM+mode,0.2,21.0
34,0.5070218715639311,0.4456948857863577,-54.89670830955368,0.6678956231497306,0.6246532068637638,0.0,0.0,0.0,0.0,0.0,Gibbs+mode,0.2,22.0
35,0.4834429503337188,0.4268196870411335,-5.701594126069883,0.4331643264583528,0.6246532068637638,0.0361445980179826,0.0164314120539888,0.0055842975629251,0.0013443896657062,0.0,VBEM+mode,0.2,23.0
36,0.4803761995826073,0.4850644128926125,-4.160990341481409,0.6804880280878186,0.6789576553824775,0.0,0.0,0.0,0.0,0.0,Gibbs,0.3,24.0
37,0.4663622585388009,0.4684428637813108,-4.1633459240922175,0.4241866800524541,0.423571967750625,0.0267438554098506,0.0247162463734951,0.005638910447253,0.0005388616330363,0.0012093977902259,VBEM,0.3,25.0
38,0.1295794748584455,0.1439039606694217,-4.587605154270508,0.4831454454590906,0.4814850903687415,0.0172585737863208,0.0185241712080395,0.0001043650122097,2.2529687477597623e-05,2.1521128791419843e-05,EM,0.3,26.0
39,0.1373675865795715,0.1340821719917684,-6.56660208474923,0.4831942886049144,0.4815400701304283,0.0332322754141509,0.0246526994585945,9.731428721076796e-06,4.412699651337316e-06,0.0,EM+mean,0.3,27.0
40,0.0155925884894412,0.0085569290899718,-143.2117889534688,0.6860510226061222,0.4815400701304283,0.0,0.0,0.0,0.0,0.0,Gibbs+mean,0.3,28.0
41,0.1432587934889109,0.1082638748949774,-6.543204645689149,0.4656804763587286,0.4815400701304283,0.0173549086390542,0.0135378968883724,0.0017441817137398,0.0021471850188367,0.0,VBEM+mean,0.3,29.0
42,0.1477843194209598,0.1326705451325459,-5.763254542441215,0.4980432074200736,0.6197003521152853,0.0162268505826436,0.01284145450638,5.5791059032721096e-05,1.5130359230501068e-05,0.0,EM+median,0.3,30.0
43,0.3799213915767305,0.3229752982931164,-62.537910153940416,0.6655088276420352,0.6197003521152853,0.0,0.0,0.0,0.0,0.0,Gibbs+median,0.3,31.0
44,0.4100458780351247,0.3354423657260132,-5.49383742465591,0.4555422976036675,0.6197003521152853,0.0191608942092873,0.0091012872024359,0.0018105482071351,0.0003269350482215,0.0,VBEM+median,0.3,32.0
45,0.1504484394324328,0.1311258317588831,-5.76324814787555,0.4980404973873531,0.6197003521152853,0.0232105027691675,0.0120512173936333,7.127729054813515e-05,1.968240615395274e-05,0.0,EM+mode,0.3,33.0
46,0.4260998185479388,0.3444855617999972,-46.788923527590526,0.6652604571061816,0.6197003521152853,0.0,0.0,0.0,0.0,0.0,Gibbs+mode,0.3,34.0
47,0.4076227369315947,0.3315790873162516,-5.494263339945634,0.4555565543204967,0.6197003521152853,0.0210510565403218,0.0126388082848775,0.0019136998935695,0.0003151265059371,0.0,VBEM+mode,0.3,35.0
48,0.3335384240926211,0.3695196732081129,-3.6541247018852,0.6811428908150978,0.6821622157948739,0.0,0.0,0.0,0.0,0.0,Gibbs,0.4,36.0
49,0.3513908211513531,0.377827517347902,-3.65054569218459,0.4368624183539224,0.4336413171366698,0.0119920114674134,0.0161221417436857,0.0027497390278921,0.0004794305853071,0.0009522983046794,VBEM,0.4,37.0
50,0.096614296810869,0.1041586905848624,-3.9541559761965255,0.4830052974233708,0.4822153288750915,0.0307084963941633,0.0305712362643833,5.352084488526124e-05,5.235390027430719e-06,8.578417870069312e-06,EM,0.4,38.0
51,0.0843029077661565,0.0937535810564067,-6.560868210956083,0.4830178033625035,0.4822298131882752,0.0270272344655131,0.0253213472016571,5.281732688096093e-06,9.93933792162712e-07,0.0,EM+mean,0.4,39.0
52,7.261497458593132e-05,6.245018925899183e-05,-186.5446463446028,0.6838512231318504,0.4822298131882752,0.0,0.0,0.0,0.0,0.0,Gibbs+mean,0.4,40.0
53,0.0,0.0,-6.567627984436432,0.4830173978057921,0.4822298131882752,0.0,0.0,3.5376616889666738e-06,2.2777022433665933e-07,0.0,VBEM+mean,0.4,41.0
54,0.127190278589131,0.1025443770393496,-5.356782608960424,0.5073762817883456,0.6225534149323415,0.0114540025987408,0.010160571866935,3.9105955255642646e-05,8.623198098218517e-06,1.1102230246251563e-16,EM+median,0.4,42.0
55,0.2456657229479968,0.2224000747141984,-56.71022807647098,0.6638263586065081,0.6225534149323414,0.0,0.0,0.0,0.0,0.0,Gibbs+median,0.4,43.0
56,0.2989179650019909,0.2343641070480589,-5.185877218090612,0.4784117009885211,0.6225534149323415,0.0202359516233587,0.0054511002819226,0.0013029734044998,0.0004000149022531,1.1102230246251563e-16,VBEM+median,0.4,44.0
57,0.1129157627674233,0.0936064508623777,-5.356776290612514,0.5073759465004938,0.6225534149323415,0.0153996427319538,0.010624338687907,4.037125004951853e-05,1.03102145895211e-05,1.1102230246251563e-16,EM+mode,0.4,45.0
58,0.2738273384625147,0.2276364984577179,-55.75181168746497,0.6663277018739788,0.6225534149323414,0.0,0.0,0.0,0.0,0.0,Gibbs+mode,0.4,46.0
59,0.269898394102366,0.22231350731751,-5.18671906744042,0.4788277584669362,0.6225534149323415,0.0215360273329454,0.0067486204125155,0.001410455730168,0.0002694932514163,1.1102230246251563e-16,VBEM+mode,0.4,47.0
60,0.2483840814387569,0.2743680991086753,-3.070523538275849,0.6758433958221606,0.6808233124217824,0.0,0.0,0.0,0.0,0.0,Gibbs,0.5,48.0
61,0.2667622035446843,0.2817298878976787,-3.0665157286093154,0.4468587771787531,0.443829028673029,0.0112819590718507,0.0119220785090952,0.0023536774482239,0.0004218009231196,0.0007433262234821,VBEM,0.5,49.0
62,0.0465043285863298,0.0625463936941673,-3.272670319461698,0.4818811126778014,0.4818119727917535,0.0320480022748498,0.0357104146655903,8.583324015533858e-05,6.809041184279471e-06,6.958528101772053e-06,EM,0.5,50.0
63,0.0349304269557197,0.0581494171479322,-6.567229935487146,0.4818790658590764,0.4818111762998142,0.0273397200018775,0.0232144175102071,5.076087014712601e-06,4.824842612149235e-07,0.0,EM+mean,0.5,51.0
64,0.0,0.0,-189.3130768182293,0.6886203942810616,0.4818111762998142,0.0,0.0,0.0,0.0,0.0,Gibbs+mean,0.5,52.0
65,0.0041686270512792,0.004943435979659,-6.573993531386172,0.4818802250084751,0.4818111762998142,0.0125058811538378,0.0148303079389771,4.757263620331436e-06,4.478311645302097e-09,0.0,VBEM+mean,0.5,53.0
66,0.0848719216598982,0.0707613522555835,-4.845961042390004,0.5209299767433191,0.6211495565912796,0.0086856170468763,0.008039528133836,1.996235072295309e-05,4.553471161291059e-06,0.0,EM+median,0.5,54.0
67,0.160990933328432,0.0899965706375274,-87.46025507007626,0.6535113671493595,0.6211495565912796,0.0,0.0,0.0,0.0,0.0,Gibbs+median,0.5,55.0
68,0.206487761616604,0.1452548381202376,-4.737326853993656,0.5036919674040574,0.6211495565912796,0.0077961868565794,0.0151414247081238,0.0003436246630814,0.0002210268528375,0.0,VBEM+median,0.5,56.0
69,0.0906518450204552,0.0694502100152304,-4.845966378596518,0.5209302551085442,0.6211495565912796,0.0077761760507969,0.0104034800363676,2.6409702889932836e-05,5.803731679504146e-06,0.0,EM+mode,0.5,57.0
70,0.1374634544850616,0.0951285258218876,-84.10629556242795,0.6525197531818394,0.6211495565912796,0.0,0.0,0.0,0.0,0.0,Gibbs+mode,0.5,58.0
71,0.1965426871021761,0.134589797420282,-4.737396637395459,0.503620030866067,0.6211495565912796,0.0102515211682743,0.013568030509541,0.0002873288891331,0.0001154114713995,0.0,VBEM+mode,0.5,59.0
