,RMSE_test,RMSE_train,loglike,train_ARI,test_ARI,RMSE_test_std,RMSE_train_std,loglike_std,train_ARI_std,test_ARI_std,method,missing_rate
25,0.0983065892261612,0.11233828074682731,-5.138741801173769,0.7911370350856929,0.8351641552881806,0.0035850221855399014,0.00361864673836259,3.989627498123985,0.0986267149770686,0.1096741055319864,VBEM,0.4
26,0.10854637046417023,0.12091128648822069,-11.572318630262632,0.7206752642293841,0.7122448089672496,0.007067688800243581,0.006154086512704605,4.790712865440696,0.0950218188303647,0.105818243057717,EM,0.4
27,0.2734841755405697,0.2847262123153644,-11.561192553966189,0.3133190191845246,0.3913453617337249,0.0,0.0,4.271592287716109,0.0713576416973654,0.0433996048357796,EM+mean,0.4
28,0.2959081586229355,0.29340789191648325,-10.701321835201837,0.3181218207149017,0.3031989935933285,2.877698079828406e-17,2.877698079828406e-17,0.2806104128760506,0.1035150935940495,0.0888480302799307,EM+median,0.4
29,0.41861579310091446,0.42994660343654933,-11.83219105303528,0.2666292524695194,0.2720790483390635,5.755396159656812e-17,0.0,0.27152566089053276,0.0759043262679534,0.0953400990215495,EM+mode,0.4
30,0.1650994059866985,0.16138113776717608,-7.891193787592247,0.6034024245275318,0.8422113114729647,0.0,0.0,0.0,0.0,0.0,Gibbs,0.5
31,0.1188345145673352,0.14073742456382848,-5.422986686511873,0.6432068549099484,0.6978943614176549,0.001748803213215153,0.003238640577112497,4.550419386064767,0.1056144849175477,0.1044038351440202,VBEM,0.5
32,0.14427288348716077,0.1518028159594027,-11.170985853912214,0.6009469824336421,0.6741701176929288,0.007078078292612406,0.005831554174379625,2.9118852082378224,0.0759754959935388,0.102595755250186,EM,0.5
33,0.2758333484240918,0.34212689759081694,-16.068783945377582,0.0915679669724471,0.2842207065499559,0.0,2.877698079828406e-17,10.479104071253118,0.0344115816883096,0.0098199586622871,EM+mean,0.5
34,0.2928349642510351,0.2900115502141249,-11.756808048271996,0.296591012501265,0.3072043105685765,2.877698079828406e-17,0.0,0.16796342152260405,0.0812948923605089,0.0971284070271003,EM+median,0.5
35,0.4100558985314068,0.43629412763357006,-12.972608497725242,0.117384237526257,0.1073319662905557,5.755396159656812e-17,5.755396159656812e-17,0.41143005682845135,0.0267682075994922,0.0338976112694684,EM+mode,0.5
36,0.2035766157625498,0.18643522221298958,-8.70897435315141,0.461110738544931,0.591381115193103,0.0,0.0,0.0,0.0,0.0,Gibbs,0.6
37,0.1550279598210776,0.1702629760113591,-5.239142007445239,0.5197111002036818,0.5619320719770007,0.00289367349636603,0.003105785010549985,0.5454153258425174,0.0852610682606632,0.0771738929442675,VBEM,0.6
38,0.18691961250411301,0.1800707127320423,-14.007234225509368,0.3990795600293859,0.4438780171293983,0.000767321728203019,0.0013975364911195632,4.588828566444478,0.0522298310677285,0.0817661919290739,EM,0.6
39,0.3192340277528916,0.35875399043559925,-20.094825809910155,0.0498082895352225,0.1126145346015195,0.0,2.877698079828406e-17,7.104684475139129,0.0486307287021603,0.0636225952984014,EM+mean,0.6
40,0.3145492504176464,0.29055232878529375,-12.165470808403184,0.0967305231440879,0.0769551408812792,0.0,2.877698079828406e-17,0.2242296544819728,0.0325888006432747,0.036251113018206,EM+median,0.6
41,0.43670437197381534,0.42697696278260583,-13.695527463326355,0.1078903717513026,0.0673612969591338,0.0,0.0,0.5549320627233563,0.0262370839263054,0.0189440498841785,EM+mode,0.6
42,0.21917746798044507,0.20019660025131497,-9.496379345853942,0.2986817931549174,0.3512502905215672,0.0,0.0,0.0,0.0,0.0,Gibbs,0.7
43,0.20011309004445138,0.19639547556962705,-6.656609849359279,0.3373242776598882,0.3328004384387754,0.0049827871080870825,0.005085930071384324,4.081575831553333,0.063497475237744,0.0590857179507851,VBEM,0.7
44,0.24453300232876063,0.2213750239215862,-17.11265951773283,0.2743436185914291,0.2434903015360313,0.005633569120472842,0.005666705212275466,1.3781459581154039,0.0552884909777591,0.0604387104930387,EM,0.7
45,0.3079486600604733,0.3595092009935916,-24.34116247020714,0.0108718850609566,0.0115328946178902,2.877698079828406e-17,2.877698079828406e-17,4.239730705859786,0.012843750906338,0.0220079745080785,EM+mean,0.7
46,0.2937290834275904,0.2894405328747059,-13.445474819610109,0.0424996114001538,0.0477791877016313,2.877698079828406e-17,0.0,0.1912056079260735,0.0103564169566158,0.0288531925510872,EM+median,0.7
47,0.4137548135537141,0.42588794429933047,-15.95938701892508,0.0303162102387566,0.0204760622230209,0.0,0.0,0.48187487890732594,0.0193165750847915,0.021042542863829,EM+mode,0.7
48,0.2993045958497046,0.24351288617559474,-10.38943002048816,0.1426394771337602,0.1379225702320206,0.0,0.0,0.0,0.0,0.0,Gibbs,0.8
49,0.21707022376413382,0.2217409842156629,-10.43887748201134,0.1766822181638838,0.1753381209097409,0.006976510881761699,0.007063971978789433,3.228187275978333,0.0290467557973768,0.0373889817981181,VBEM,0.8
50,0.3040840248866215,0.2765981994497217,-17.25031586195569,0.0642094925515769,0.0722703641000768,0.009739672766331545,0.007889120858616863,4.38644988056094,0.0364057419408737,0.0267804721419852,EM,0.8
51,0.3378453555281457,0.38310053554494794,-48.44383844628761,0.0027546554801547,0.0,0.0,0.0,8.446343348435178,0.0054399300761992,0.0,EM+mean,0.8
52,0.28808949644768006,0.29675356981920453,-14.729580450424402,0.0137257851337351,0.0165076087173121,0.0,2.877698079828406e-17,0.8610040142799098,0.0026109721996205,0.0111149417516987,EM+median,0.8
53,0.4151481257082996,0.43677568997420685,-16.578435011907757,0.0089411935768891,0.008067547963257,0.0,0.0,0.3517789973310331,0.0083094094649351,0.0080472756661314,EM+mode,0.8
54,0.3132406471445078,0.2833745062627921,-15.93251677285402,0.0081887425343642,0.0130598137839081,0.0,0.0,0.0,0.0,0.0,Gibbs,0.9
55,0.3107277492901098,0.2771089285358978,-18.39701486728844,0.019363279982661,0.0149833890472797,0.012458993863461738,0.012925474868639479,2.0229721107701133,0.0065228680484127,0.0075574146471466,VBEM,0.9
56,0.41493230567312345,0.34467375562139396,-40.214101560133514,0.0039012091363192,0.0009990080214838,0.00471109261888004,0.00694639288271624,2.573393201748458,0.0034516966243926,0.0010229188261171,EM,0.9
57,0.38321471090950177,0.39971748596981227,-130.95225645095226,0.0009378347001426,0.001501213064258,2.877698079828406e-17,2.877698079828406e-17,9.948525777886658,0.0027335601878928,0.0017026045238847,EM+mean,0.9
58,0.33433398581336327,0.2944672275949564,-125.1641612022026,0.0033399952775301,0.0,2.877698079828406e-17,0.0,2.3912379592030155,0.0027177083379836,0.0,EM+median,0.9
59,0.4352086446361432,0.4163284650241216,-70.07782404087807,4.268525212193421e-05,0.0,0.0,0.0,2.425904404341184,0.0010066664924663,0.0,EM+mode,0.9
60,,,0.0,1.0,1.0,,,0.0,0.0,0.0,KMeans+CC,0.0
61,,,0.0,1.0,1.0,,,0.0,0.0,0.0,KMeans+mean,0.0
62,,,0.0,1.0,1.0,,,0.0,0.0,0.0,KMeans+mode,0.0
63,,,0.0,1.0,1.0,,,0.0,0.0,0.0,KMeans+median,0.0
64,0.0,0.0,-12.689026164219996,1.0,1.0,0.0,0.0,3.3331314472708247,0.0,0.0,EM+CC,0.0
65,,,0.0,0.5066162148299791,0.5127937279993036,,,0.0,0.0,0.0,KMeans+CC,0.1
66,,,0.0,0.8721747583992553,0.8859501978730681,,,0.0,1.1102230246251563e-16,0.0,KMeans+mean,0.1
67,,,0.0,0.7020412502555773,0.7238031606093075,,,0.0,0.0,0.0,KMeans+mode,0.1
68,,,0.0,0.8669389321548898,0.8859501978730681,,,0.0,0.0,0.0,KMeans+median,0.1
69,0.024381133987177905,0.02469641949325716,-17.555343023992034,0.4466954265774065,0.8975994043190774,0.00845621573260366,0.005292530232168772,1.2116450218181423,0.1096285537890534,0.2057117633832129,EM+CC,0.1
70,,,0.0,0.3352519057561924,0.314587515845942,,,0.0,5.551115123125783e-17,5.551115123125783e-17,KMeans+CC,0.2
71,,,0.0,0.8056990349686354,0.7659739410261277,,,0.0,0.0,1.1102230246251563e-16,KMeans+mean,0.2
72,,,0.0,0.5680693745670444,0.559745472027311,,,0.0,0.0,0.0,KMeans+mode,0.2
73,,,0.0,0.6868964758315222,0.7026426755077735,,,0.0,1.1102230246251563e-16,0.0,KMeans+median,0.2
74,0.07052696654729095,0.08228434937309365,-17.911359247119478,0.2427790338494975,0.8924599970311757,0.003886028478680502,0.002079553562604744,4.834261882314545,0.0499168614940137,0.1749448107071639,EM+CC,0.2
75,,,0.0,0.1292836001526044,0.1629088318972138,,,0.0,2.775557561562892e-17,0.0,KMeans+CC,0.3
76,,,0.0,0.6891482181537618,0.5988235902371511,,,0.0,1.1102230246251563e-16,0.0,KMeans+mean,0.3
77,,,0.0,0.4439698901081077,0.4443675654800935,,,0.0,0.0,0.0,KMeans+mode,0.3
78,,,0.0,0.5401107646659893,0.4934258253500801,,,0.0,1.1102230246251563e-16,0.0,KMeans+median,0.3
79,0.0660116146806349,0.07913319104381117,-17.75280594781048,0.0951867047794428,0.8,5.617333549722722e-18,7.431033801933001e-18,1.527076742656456,0.0,0.0,EM+CC,0.3
80,,,0.0,0.0764351626293664,0.032072730833891,,,0.0,0.0,0.0,KMeans+CC,0.4
81,,,0.0,0.4340881052820509,0.3824056052938887,,,0.0,0.0,0.0,KMeans+mean,0.4
82,,,0.0,0.3757765777090915,0.2916463462304505,,,0.0,5.551115123125783e-17,0.0,KMeans+mode,0.4
83,,,0.0,0.3757765777090915,0.2916463462304505,,,0.0,5.551115123125783e-17,0.0,KMeans+median,0.4
84,0.09851305769998855,0.11656123233771937,-26.988811693191415,0.0397109314829558,0.7505895742004478,0.00715151257948228,0.008204011002986589,5.786747529535592,0.011038452621519,0.1763943866795663,EM+CC,0.4
85,,,0.0,0.006382491288606,-0.0015063367924797,,,0.0,8.673617379884035e-19,2.1684043449710093e-19,KMeans+CC,0.5
86,,,0.0,0.2744292736906841,0.2847917782151978,,,0.0,0.0,0.0,KMeans+mean,0.5
87,,,0.0,0.2284035308728479,0.2460064404574945,,,0.0,2.775557561562892e-17,0.0,KMeans+mode,0.5
88,,,0.0,0.4287957401416939,0.4449871534612466,,,0.0,0.0,0.0,KMeans+median,0.5
89,0.1697795539938052,0.14791340068726147,-52.30251192408011,0.0058204217389645,0.4277984014884029,0.007868313976917394,0.006850888641241749,6.444198646010058,0.0021326585368917,0.179567500504426,EM+CC,0.5
90,,,0.0,0.0039414820004978,-0.0043118702533833,,,0.0,8.673617379884035e-19,0.0,KMeans+CC,0.6
91,,,0.0,0.1668744490380743,0.2066590402037156,,,0.0,0.0,5.551115123125783e-17,KMeans+mean,0.6
92,,,0.0,0.1390510691430451,0.0835365389641972,,,0.0,0.0,0.0,KMeans+mode,0.6
93,,,0.0,0.1390510691430451,0.0835365389641972,,,0.0,0.0,0.0,KMeans+median,0.6
94,0.1649152727927554,0.19379607820352868,-147.90208932091758,0.00280732016734,0.2219656792087317,0.0019482647414261652,0.001296067945155454,4.196948153485087,0.0009511826621297,0.1349746885945601,EM+CC,0.6
95,,,0.0,-0.0011399655113548,-0.006627501699446,,,0.0,2.1684043449710093e-19,0.0,KMeans+CC,0.7
96,,,0.0,0.0535409776163464,0.0188787945897106,,,0.0,0.0,6.938893903907228e-18,KMeans+mean,0.7
97,,,0.0,0.0721294902284837,0.0864264082639774,,,0.0,1.3877787807814457e-17,1.3877787807814457e-17,KMeans+mode,0.7
98,,,0.0,0.0836577775255413,0.0368726456830287,,,0.0,0.0,6.938893903907228e-18,KMeans+median,0.7
99,0.281565540941577,0.28022071904178464,-437.7204322639782,1.0870639449612163e-05,0.1090904203981112,0.008000825654823955,0.011787399047157561,35.748966714223464,3.5828045451733174e-05,0.0458871541814179,EM+CC,0.7
100,,,0.0,-7.075235564002298e-05,0.0002082091176665,,,0.0,0.0,2.710505431213761e-20,KMeans+CC,0.8
101,,,0.0,0.0574533869457586,0.0209870175515673,,,0.0,1.3877787807814457e-17,0.0,KMeans+mean,0.8
102,,,0.0,0.0339216612792049,0.033214393110354,,,0.0,0.0,0.0,KMeans+mode,0.8
103,,,0.0,0.0339216612792049,0.033214393110354,,,0.0,0.0,0.0,KMeans+median,0.8
104,0.3107660612845079,0.3189152379165036,-289.1468234614259,-1.778992734904064e-05,0.0443626845443133,0.011669543805013602,0.013557922623592138,11.880763942150821,1.1892030194520902e-05,0.0356545996116101,EM+CC,0.8
105,,,0.0,-0.0001130152855698,0.0015975707760953,,,0.0,0.0021808695867778,0.0133652364350117,KMeans+CC,0.9
106,,,0.0,0.004110197208494,0.0004205974551252,,,0.0,0.0,0.0,KMeans+mean,0.9
107,,,0.0,0.0118309075258954,0.0097364244890166,,,0.0,0.0,0.0,KMeans+mode,0.9
108,,,0.0,0.0060073959908017,0.0022742689548214,,,0.0,8.673617379884035e-19,0.0,KMeans+median,0.9
109,0.4715292162562003,0.4362802386500464,-297.0,0.0,0.0,0.0,7.105427357601002e-17,2.990796717360478,0.0,0.0,EM+CC,0.9
