,RMSE_test,test_ARI,RMSE_train,loglike,train_ARI,RMSE_test_std,test_ARI_std,RMSE_train_std,loglike_std,train_ARI_std,method,missing_rate
18,28.48358331590841,0.3150919256634762,26.58969447767253,-10.662387769561509,0.34392415793065884,3.552713678800501e-15,0.07267208017633545,3.552713678800501e-15,0.2488009811200513,0.053652495501514394,EM+mean,0.2
19,30.407926759769065,0.44938260429563603,28.318461532908394,-9.997652714113341,0.47964527437661764,3.552713678800501e-15,0.16290078998999682,0.0,0.4718060187858469,0.14837248737564301,EM+median,0.2
20,41.21329648188496,0.3902923509214832,42.873770487229315,-10.606841658495489,0.38078270075955334,7.105427357601002e-15,0.05585844419986097,0.0,0.42159232695825605,0.04221933364745429,EM+mode,0.2
21,7.48540057933353,1.0,8.031101168421674,-8.028229153597952,0.8247545707759033,0.0,0.0,0.0,0.0,0.0,Gibbs,0.3
22,7.311142121932342,0.9191470544801437,7.992395034954728,-4.961366898893216,0.9117186704762062,0.28456285434577505,0.12339191146122956,0.19565993505173038,0.4333055196092703,0.1302164271921954,VBEM,0.3
23,7.215206543267253,0.9602776916338869,7.926683874726339,-7.5693099463084526,0.955124146206938,5.2886367180557506e-05,2.220446049250313e-16,8.75513263068465e-05,0.001162792353474048,0.0,EM,0.3
24,6.764408593203359,0.9514026155886833,8.00528880972727,-7.752805947810479,0.09419449511763937,0.48974137541960006,0.14579215323394987,0.27590911603845925,0.46670133171626244,0.00297662898541033,EM+CC,0.3
25,27.59753660325943,0.4337428530558413,26.99679441086449,-11.321260188755005,0.44533155514882716,0.0,0.1424735676895115,3.552713678800501e-15,0.3170138705488491,0.13617557371854777,EM+mean,0.3
26,30.352720007281697,0.46048014203919463,28.762360460056307,-10.151970678047093,0.4982557265766377,3.552713678800501e-15,0.13096946663163148,3.552713678800501e-15,0.29134002064506265,0.1262323909334581,EM+median,0.3
27,42.247572553172496,0.3544387447139764,43.332409935739015,-11.192924580413287,0.37867851032750005,7.105427357601002e-15,0.10913274161633972,0.0,0.29461987899968084,0.11395529685351102,EM+mode,0.3
28,9.645785190174793,0.9197892367171824,11.419197802206153,-8.168488382566535,0.7861642189639612,0.0,0.0,0.0,0.0,0.0,Gibbs,0.4
29,9.927575187364068,0.8287879675697438,11.31963535660241,-5.138741801173769,0.7811473038971848,0.6841322932425005,0.18256013473615207,0.6616800300883261,0.6412612887038014,0.18215080318394367,VBEM,0.4
30,10.079940063596027,0.791036375759951,11.448706471213887,-8.036332382126828,0.7391104575461639,0.7583251858281022,0.19672908298107353,0.6996479516095343,0.7213134080084322,0.20333930517652354,EM,0.4
31,9.857360594774885,0.8224202143977702,11.640318412806796,-7.992541128794277,0.0396976380651631,0.7272055877786772,0.19485108894494974,0.7888639110241694,0.6669245992359222,0.01105949165770926,EM+CC,0.4
32,27.348417554056972,0.3525652588366941,27.116782125272795,-11.561192553966187,0.30817082714009847,0.0,0.12681472030025975,0.0,0.17192457731294003,0.12698120599808196,EM+mean,0.4
33,29.59081586229355,0.38226118302078577,29.34078919164832,-10.701321835201835,0.42818987052910673,3.552713678800501e-15,0.13277627350566326,3.552713678800501e-15,0.3381698882063066,0.1401556289918289,EM+median,0.4
34,41.86157931009144,0.3383354950787699,42.99466034365493,-11.832191053035281,0.3121473498899183,7.105427357601002e-15,0.13487945562135814,0.0,0.3914275328197342,0.09300354532422138,EM+mode,0.4
35,11.79649753564233,0.8033702162217033,13.853951488585379,-7.891193787592247,0.6678142835045263,0.0,0.0,0.0,0.0,0.0,Gibbs,0.5
36,11.904971694990424,0.7009305019343821,14.131325833498135,-5.422986686511873,0.6490583778991906,0.21961888249078154,0.145836943302683,0.4352014983721761,0.6916062839714755,0.15032624514599585,VBEM,0.5
37,11.961060180946912,0.7719169117345548,14.012845062711705,-7.7576290652168165,0.7170794673989935,0.6619737989123788,0.09435991346144562,0.603111065181057,0.4407918786699321,0.09845143616022381,EM,0.5
38,11.818576935311564,0.7476724640377228,14.006694427632278,-8.245560855146717,0.007641302026629483,0.5314487627568081,0.19214657623761133,0.44711153455883174,0.7811634742618285,0.0020257334509251263,EM+CC,0.5
39,26.91057057796018,0.20051630707488693,26.928524013444843,-12.494559125530511,0.1780380896435158,0.0,0.08280320710494077,0.0,0.380765082441235,0.06659102556919644,EM+mean,0.5
40,29.28349642510351,0.250299993726404,29.00115502141249,-11.756808048271996,0.2321027280740382,3.552713678800501e-15,0.0751495004818597,0.0,0.5588579411802455,0.06570715740353268,EM+median,0.5
41,41.00558985314068,0.12152258149453528,43.629412763356996,-12.972608497725242,0.13794101700933362,7.105427357601002e-15,0.04022029602178201,7.105427357601002e-15,0.21684282212342348,0.032581777575051145,EM+mode,0.5
42,15.700310340106997,0.6095665040741198,17.13253637508,-8.70897435315141,0.4084417969306357,0.0,0.0,0.0,0.0,0.0,Gibbs,0.6
43,15.444962053039603,0.5629775702348405,16.990662749847942,-5.239142007445239,0.5208837317410107,0.20955349284652833,0.0933327858731193,0.3146272743164539,0.5999751700138071,0.10291830837815714,VBEM,0.6
44,16.123755659801702,0.5347188324841583,17.6286664872391,-8.106038324947551,0.49006566264982493,1.1991370589141295,0.11434486026482585,1.374965754764631,0.7262873756989624,0.12567354872209496,EM,0.6
45,15.861178722531486,0.408239867369269,17.379863598133564,-9.21522752018125,0.002412376527600425,0.4105141935667434,0.1441494345744817,0.33444462829425076,0.9042128859622132,0.001189696922010278,EM+CC,0.6
46,28.249236458416384,0.11802147363698016,26.89259874706989,-13.396550539940103,0.12374311306871907,0.0,0.050784948061617464,3.552713678800501e-15,0.2557274580036189,0.05006621456496458,EM+mean,0.6
47,31.454925041764636,0.20118145400490253,29.05523287852937,-12.165470808403185,0.16905651565839297,0.0,0.12875255758757156,3.552713678800501e-15,0.5345114613881184,0.09844055295109323,EM+median,0.6
48,43.67043719738153,0.06985339787763363,42.69769627826058,-13.695527463326357,0.1170222333912776,0.0,0.025032296532465588,0.0,0.3862572636429291,0.032818771440989075,EM+mode,0.6
49,20.40067250362769,0.2625325841610299,20.21546657144159,-9.496379345853942,0.21967311315315174,0.0,0.0,0.0,0.0,0.0,Gibbs,0.7
50,19.811706189092206,0.34801651108069664,19.44172728447321,-6.656609849359279,0.35442635167909364,0.08866194094514401,0.06376904955587716,0.2508489155487954,0.5849165819303388,0.06622489334318465,VBEM,0.7
51,20.374016688568247,0.31378500815426474,20.381182307217436,-8.252632869277022,0.31901740677832585,0.9527665251629731,0.08496305327666855,1.6798047166719168,0.8346286547200452,0.08814004254612895,EM,0.7
52,22.15642126088478,0.08797867018107478,22.760715646886275,-184.54241433954587,-3.6174263842259446e-06,0.6611980370137909,0.0690483082476184,0.9265441701944029,445.3397772526817,1.7066305618632254e-05,EM+CC,0.7
53,27.25058658795183,0.01363016259956543,26.949210171742767,-15.454706330290247,0.03176579205002295,0.0,0.02247435837364372,3.552713678800501e-15,0.6642533558794707,0.019092084407020333,EM+mean,0.7
54,29.372908342759036,0.11785849698510434,28.944053287470588,-13.445474819610109,0.09364382511242356,3.552713678800501e-15,0.06977875640976333,0.0,0.5897253662847562,0.04584971047347758,EM+median,0.7
55,41.375481355371406,0.051652094149584084,42.588794429933046,-15.95938701892508,0.04729575920446664,0.0,0.03277074312246935,0.0,0.6778700618077332,0.02546655313731612,EM+mode,0.7
56,22.686726912594228,0.1238397424293656,22.896292588182288,-10.389430020488161,0.12184002236063285,0.0,0.0,0.0,0.0,0.0,Gibbs,0.8
57,21.6544237564409,0.18922030416262164,22.125008151627092,-10.438877482011339,0.17864072885612786,0.736031927766077,0.03263039864160215,0.8734706706272114,0.9489915649978247,0.04101374065198006,VBEM,0.8
58,21.86706840186644,0.18804190497349346,22.243648685734193,-8.319018066143757,0.17587077968989653,1.1562053286391323,0.03626377580090943,1.0150679756254584,0.7462090541629435,0.04744228940538667,EM,0.8
59,24.81783822016688,0.04607586359145591,29.7580197425989,-1.4182832193648807,-6.618175597596808e-06,1.9614422600042172,0.03390831636781864,8.026650399846964,4.062566196663958,1.5565309330874396e-05,EM+CC,0.8
60,27.778086433736696,0.007422280337661055,27.350136084402475,-16.147946148762536,0.01249082798868266,0.0,0.007361099586514966,0.0,0.7085388371665637,0.009602796097209938,EM+mean,0.8
61,28.808949644768006,0.04284665061844577,29.67535698192045,-14.729580450424402,0.040112943594332255,0.0,0.01606950303627868,3.552713678800501e-15,0.607055765935465,0.012368798945716299,EM+median,0.8
62,41.51481257082996,0.011217386826267208,43.677568997420686,-16.578435011907757,0.027364064335737227,0.0,0.00783469389291326,0.0,0.483073976357193,0.011239470891079286,EM+mode,0.8
63,28.56521936452793,-0.0011578026083919103,28.18195518935906,-1084.1904024058024,0.017619260890983313,0.0,0.0,0.0,0.0,0.0,Gibbs,0.9
64,28.20575482069795,0.01149977849256422,27.629627718509788,-294.35223787661505,0.019148183155164984,0.9377215829107974,0.007355233361390932,1.0970390039267586,218.0770420520423,0.010847791871849017,VBEM,0.9
65,26.376879768886994,0.0341282361794314,25.804725533551498,-19.393374594971796,0.043017520547026254,1.0847961676215063,0.008760242799524656,1.2199862128780101,19.079938067758746,0.01387068809677689,EM,0.9
66,35.186236113437865,0.0,35.01744702831083,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,EM+CC,0.9
67,28.64401281436356,0.0020970549865400095,27.17756734916974,-87.30150430063485,0.0037191685700108425,3.552713678800501e-15,0.001703477220941587,3.552713678800501e-15,43.85988801576898,0.0030204730887150597,EM+mean,0.9
68,30.39399871030575,0.0008097505583305386,29.44672275949564,-125.1641612022026,0.008537140390874552,3.552713678800501e-15,0.0021797836579552456,0.0,57.13941767574862,0.0017503692490921853,EM+median,0.9
69,39.56442223964938,0.001194460239329483,41.632846502412164,-70.07782404087807,0.004458363354171033,0.0,0.0007900767275074004,0.0,30.37041012338198,0.003956009054642045,EM+mode,0.9
