,test_ARI,RMSE_train,RMSE_test,train_ARI,loglike,test_ARI_std,RMSE_train_std,RMSE_test_std,train_ARI_std,loglike_std,method,missing_rate
15,0.23932285696497885,0.48904312471772,0.491520565036332,0.24749594386811977,-3.3215280465648043,0.08466379185010824,0.0,0.0,0.07973536628831737,0.007825053409389769,EM+mean,0.2
16,0.28479860675569535,0.6339802002499314,0.6283262896356386,0.29027555248354675,-2.9824776284785264,0.020367544383090026,0.0,0.0,0.01848650888246327,0.00041534572252284094,EM+median,0.2
17,0.2923707807211178,0.6339802002499314,0.6283262896356386,0.2938637678353594,-2.982838936043186,0.018099180941283537,0.0,0.0,0.011675014602339214,0.00044248839397828033,EM+mode,0.2
18,0.286467494627483,0.6799139975458256,0.6902512855089098,0.30047743049802295,-2.2298025200097173,0.0,0.0,0.0,0.0,0.0,Gibbs,0.3
19,0.29892785444700304,0.4541499765219129,0.4595586979840244,0.33282222816699303,-2.2284906440495917,0.01119319458010963,0.00020043372628490843,0.0009985633109987734,0.01683521678951647,0.0007162827600976057,VBEM,0.3
20,0.15546100087214249,0.48500058142496594,0.49042654936728897,0.1727047610170624,-2.3430920977526655,0.033374878626178245,0.0001768584311158011,0.0002375315997421883,0.03731654556390699,0.0007104060346538637,EM,0.3
21,0.08077487635612188,0.4855686139205721,0.4935611632261489,0.09207434157257803,-3.3484821330291092,0.060677976593501805,0.0,0.0,0.0625331366427334,2.2268265549713675e-05,EM+mean,0.3
22,0.1964719225565634,0.620628907093786,0.6385970490983283,0.23923350901659513,-2.8594523069878037,0.012666163717942715,0.0,1.1102230246251565e-16,0.022155719058661122,0.0011163967094768564,EM+median,0.3
23,0.19477336211633173,0.620628907093786,0.6385970490983283,0.241751870959822,-2.8595423062113907,0.011403869804208336,0.0,1.1102230246251565e-16,0.018412029382926038,0.000979900302390107,EM+mode,0.3
24,0.22037914273825002,0.6950651787149645,0.6917568990345981,0.23328418485315086,-1.8962869369235715,0.0,0.0,0.0,0.0,0.0,Gibbs,0.4
25,0.2554407765542185,0.46296250658789323,0.456318619885831,0.24011104025910163,-1.8963150235882509,0.020883905068554292,0.00016532331836044924,0.00019312015688459933,0.016620123061799504,0.00034003971951839776,VBEM,0.4
26,0.10325138264999056,0.4885352398351315,0.48651211195817856,0.10666090199940212,-1.9795337123659267,0.0494488905013705,0.0002184178883414596,0.00015467486108865095,0.050764057386185696,0.0005949149605496924,EM,0.4
27,0.06825878455335314,0.48876362969029846,0.4891534452155958,0.06659560527917505,-3.3320349774035756,0.04994231709238571,5.551115123125783e-17,5.551115123125783e-17,0.04537865600642829,1.8427737999216193e-05,EM+mean,0.4
28,0.16584289877039465,0.6315194848526708,0.6498387404180035,0.17808247179518022,-2.6455075142784494,0.005654891329674568,0.0,0.0,0.014009741621091037,0.00035133942708532933,EM+median,0.4
29,0.15772130575411838,0.6315194848526708,0.6498387404180035,0.17768968015911185,-2.65099920838251,0.04029879966771976,0.0,0.0,0.03462434367735504,0.01622759318662782,EM+mode,0.4
30,0.17859648688927507,0.6983216176737621,0.7068259045990264,0.1831487323200943,-1.61899882674704,0.0,0.0,0.0,0.0,0.0,Gibbs,0.5
31,0.18094082091971087,0.46631100835276273,0.4745786221510396,0.20132408859648376,-1.618531987679102,0.008429047280140812,5.3325754653297035e-05,7.403243826630323e-05,0.00769644487015754,0.00011932950227200834,VBEM,0.5
32,0.036089221607429625,0.4879603250705042,0.4918894470817688,0.039523683161975895,-1.674889252835428,0.03968253774866375,3.170907551911271e-05,6.001208345119629e-05,0.044741433018871325,4.5551907690805126e-05,EM,0.5
33,0.01460724921662887,0.4880323438119628,0.49393932928850914,0.01590341157221255,-3.3366714585168737,0.028001559771052526,1.1102230246251565e-16,5.551115123125783e-17,0.03132183078736618,6.761416006561718e-06,EM+mean,0.5
34,0.11389369886072158,0.6264913946550197,0.6500442949409112,0.14632654034544942,-2.440455515815523,0.012336426871194198,1.1102230246251565e-16,0.0,0.0179813482458409,0.00038052005785084946,EM+median,0.5
35,0.11377130615874043,0.6264913946550197,0.6500442949409112,0.1467590532713316,-2.4402200049141394,0.011592978670117394,1.1102230246251565e-16,0.0,0.017174083064293477,0.00033216005845000955,EM+mode,0.5
36,0.08665844997649189,0.6894485416804431,0.7019021774198073,0.13482978946123336,-1.295853229650129,0.0,0.0,0.0,0.0,0.0,Gibbs,0.6
37,0.09406032312698034,0.47272416989553817,0.4791667221263857,0.1262830414204633,-1.2948873607868436,0.00812441582739873,0.00017234336951080082,9.89664491300134e-05,0.009079394721885875,0.0002690623104465288,VBEM,0.6
38,0.0004824678675968769,0.48653220956431686,0.48843042968295325,0.000649366422289369,-1.3320214237196186,0.001447403602790631,6.56380344825835e-05,3.4114883555271874e-05,0.0019340595058023376,9.867592582573662e-06,EM,0.6
39,0.010154626118822013,0.48642719701035286,0.489103490538057,0.013756786534922603,-3.3657883928207264,0.017124747576356125,0.0,5.551115123125783e-17,0.023088655453638758,2.552705200751738e-06,EM+mean,0.6
40,0.06699023990999312,0.6204610089452176,0.6319282659711727,0.08777861441576644,-2.1852227426214013,0.013540561860899154,0.0,1.1102230246251565e-16,0.01866698823095331,0.00774703889918781,EM+median,0.6
41,0.05876559356593355,0.6204610089452176,0.6319282659711727,0.0805333208826344,-2.187118642765701,0.012178924761315893,0.0,1.1102230246251565e-16,0.013995762160277246,0.008873984236314619,EM+mode,0.6
42,0.0648883221312564,0.6986939735946862,0.7091104881818412,0.07382657613938934,-0.9750324884623943,0.0,0.0,0.0,0.0,0.0,Gibbs,0.7
43,0.05741221488760297,0.4793082276721458,0.48192724334670595,0.07201360589248151,-0.9751956357237915,0.00725699910565504,0.0005764934385679731,0.0004824557500289627,0.008231579770891876,0.0008185009437785484,VBEM,0.7
44,0.0,0.48822379364377133,0.4896379236508458,0.0,-0.9913651237518384,0.0,4.7130606639272817e-05,7.543009981906103e-05,0.0,1.0587822582006844e-05,EM,0.7
45,0.0020740416823116035,0.4882935684272639,0.49040175985667656,0.0022735845243944384,-3.3236987849719584,0.004323489538646672,0.0,0.0,0.005006947647086748,3.49508889206759e-06,EM+mean,0.7
46,0.03827739132438955,0.6298366572977736,0.636569979960617,0.03225932084947255,-1.7799597026953422,0.01236741965447665,0.0,1.1102230246251565e-16,0.008316555259953685,0.00014498592885220173,EM+median,0.7
47,0.03290701930870358,0.6298366572977736,0.636569979960617,0.02852709118033172,-1.7793956131997057,0.012028342584099464,0.0,1.1102230246251565e-16,0.0073997902421706,0.0017744857636661066,EM+mode,0.7
48,0.001960725332703314,0.6911803285705684,0.6885168230458341,0.027982159126060044,-0.6825666501724638,0.0,0.0,0.0,0.0,0.0,Gibbs,0.8
49,0.035211442640966144,0.4847608478829546,0.4858793546387032,0.03021853031477472,-0.6855945910013909,0.0030831086745230166,0.0006601682879599965,0.0006908930690373639,0.0033526170624264286,0.0007547509768512704,VBEM,0.8
50,0.0,0.48787322668848815,0.4886505216560747,0.0,-0.6871581814599882,0.0,0.0001644879456654744,0.00016341922530420722,0.0,2.3433143639686954e-05,EM,0.8
51,0.0,0.48776098985698824,0.48983353724470485,0.0,-3.346842906171365,0.0,5.551115123125783e-17,0.0,0.0,6.276575675424123e-07,EM+mean,0.8
52,0.01300132469093369,0.6259366408908036,0.6344437655834103,0.012566092532211517,-1.4125491593392188,0.004152022394165339,0.0,1.1102230246251565e-16,0.003667876764563292,6.530455834174402e-05,EM+median,0.8
53,0.012198311709921125,0.6259366408908036,0.6344437655834103,0.01319574023013063,-1.4125392010172733,0.00635644008622453,0.0,1.1102230246251565e-16,0.0052951107195631794,0.00011830723783837456,EM+mode,0.8
54,0.007316023864238195,0.688154317898503,0.6832394481422731,0.0,-0.3093007076322657,0.0,0.0,0.0,0.0,0.0,Gibbs,0.9
55,0.0031250470534275447,0.48885830052480117,0.4878314901755608,0.0018702147043633793,-0.3109502198610214,0.0031028992034292722,7.205405361134105e-06,6.0157079600168415e-06,0.001920431208714006,6.038767069379753e-06,VBEM,0.9
56,0.0,0.4885317372535587,0.4875265933770079,0.0,-0.309778565728507,0.0,0.0001770888933155087,0.0003178552493563533,0.0,1.8240354818989357e-05,EM,0.9
57,0.0,0.48907415102968904,0.49306974169819606,0.0,-3.2791936372409247,0.0,0.0,5.551115123125783e-17,0.0,1.1034831810248048e-08,EM+mean,0.9
58,0.0023129608591784586,0.6285328549411975,0.6547515189516606,0.0022940806726396675,-0.7623735226362084,0.0012502043720849223,1.1102230246251565e-16,0.0,0.0007082626739186634,0.00010072012761253292,EM+median,0.9
59,0.0020460484336980948,0.6285328549411975,0.6547515189516606,0.0026785975624496364,-0.7623205167252759,0.001037469752340632,1.1102230246251565e-16,0.0,0.0008851119418181228,8.862855259864568e-05,EM+mode,0.9
